Serial No.	Week No.	Sample ID	Sample type	Species (English)	Age	Sex	EURING code	Location	Bird ring number	Location type	Collection date	Arrival date	Pool ID	Indiv. ID	Alliquote date	Taqman date	MA	MA-Ct	H5	H5-Ct	H7	H7-Ct	Virus isolation	E1	E2	Virus pathotype	HA subtype	NA subtype	Remarks	LAT-Y	LONG-X	Health
GEORGIA2010_01908	31	217-2300	tracheal or oropharyngeal swab	Black-winged Stilt			Ø455Ø	natanebi		area not under restriction	2010/06/06	2010/06/16	4188		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01909	31	217-2301	cloacal swab	Black-winged Stilt			Ø455Ø	natanebi		area not under restriction	2010/06/06	2010/06/16	4188		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01910	31	217-2302	tracheal or oropharyngeal swab	Black-winged Stilt			Ø455Ø	natanebi		area not under restriction	2010/06/06	2010/06/16	4188		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01911	31	217-2303	cloacal swab	Black-winged Stilt			Ø455Ø	natanebi		area not under restriction	2010/06/06	2010/06/16	4188		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01912	31	217-2304	tracheal or oropharyngeal swab	Black-winged Stilt			Ø455Ø	natanebi		area not under restriction	2010/06/06	2010/06/16	4188		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01913	31	217-2305	cloacal swab	Black-winged Stilt			Ø455Ø	natanebi		area not under restriction	2010/06/06	2010/06/16	4189		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01914	31	217-2306	tracheal or oropharyngeal swab	Black-winged Stilt			Ø455Ø	natanebi		area not under restriction	2010/06/06	2010/06/16	4189		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01915	31	217-2307	cloacal swab	Black-winged Stilt			Ø455Ø	natanebi		area not under restriction	2010/06/06	2010/06/16	4189		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01916	31	217-2308	tracheal or oropharyngeal swab	Black-winged Stilt			Ø455Ø	natanebi		area not under restriction	2010/06/06	2010/06/16	4189		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01917	31	217-2309	cloacal swab	Black-winged Stilt			Ø455Ø	natanebi		area not under restriction	2010/06/06	2010/06/16	4189		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_01918	31	217-2310	tracheal or oropharyngeal swab	Black-crowned Night-heron	J		Ø1Ø4Ø	Rustavi		area not under restriction	2010/06/15	2010/06/16	4189		2010-08-02	2010-08-02	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.5738	45.0044	live without clinical signs
GEORGIA2010_01919	39	217-2149					#N/A			area not under restriction			5236		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01920	39	217-2150					#N/A			area not under restriction			5236		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01921	39	217-2151					#N/A			area not under restriction			5236		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01922	39	217-2152					#N/A			area not under restriction			5236		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01923	39	217-2153					#N/A			area not under restriction			5237		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01924	39	217-2154					#N/A			area not under restriction			5237		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01925	39	217-2155					#N/A			area not under restriction			5237		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01926	39	217-2156					#N/A			area not under restriction			5237		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01927	39	217-2157					#N/A			area not under restriction			5238		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01928	39	217-2158					#N/A			area not under restriction			5238		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01929	39	217-2159					#N/A			area not under restriction			5238		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01930	39	217-2160					#N/A			area not under restriction			5238		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01931	39	217-2161					#N/A			area not under restriction			5239		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01932	39	217-2162					#N/A			area not under restriction			5239		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01933	39	217-2163					#N/A			area not under restriction			5239		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01934	39	217-2164					#N/A			area not under restriction			5239		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01935	39	217-2165					#N/A			area not under restriction			5240		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01936	39	217-2166					#N/A			area not under restriction			5240		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01937	39	217-2167					#N/A			area not under restriction			5240		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01938	39	217-2168					#N/A			area not under restriction			5240		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01939	39	217-2179					#N/A			area not under restriction			5241		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01940	39	217-2180					#N/A			area not under restriction			5241		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01941	39	217-2181					#N/A			area not under restriction			5241		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01942	39	217-2182					#N/A			area not under restriction			5241		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01943	39	217-2183					#N/A			area not under restriction			5242		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01944	39	217-2184					#N/A			area not under restriction			5242		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01945	39	217-2185					#N/A			area not under restriction			5242		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01946	39	217-2186					#N/A			area not under restriction			5242		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01947	39	217-2187					#N/A			area not under restriction			5244		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01948	39	217-2188					#N/A			area not under restriction			5244		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01949	39	217-2394					#N/A			area not under restriction			5244		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01950	39	217-2410					#N/A			area not under restriction			5244		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01951	39	217-2428					#N/A			area not under restriction			5245		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01952	39	217-2432					#N/A			area not under restriction			5245		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01953	39	217-2437					#N/A			area not under restriction			5245		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01954	39	217-2438					#N/A			area not under restriction			5245		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01955	39	217-2439					#N/A			area not under restriction			5246		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01956	39	217-2440					#N/A			area not under restriction			5246		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01957	39	217-2441					#N/A			area not under restriction			5246		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01958	39	217-2442					#N/A			area not under restriction			5246		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01959	39	217-2443					#N/A			area not under restriction			5247		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01960	39	217-2444					#N/A			area not under restriction			5247		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01961	39	217-2445					#N/A			area not under restriction			5247		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01962	39	217-2446					#N/A			area not under restriction			5247		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01963	39	217-2447					#N/A			area not under restriction			5248		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01964	39	217-2448					#N/A			area not under restriction			5248		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01965	39	217-2449					#N/A			area not under restriction			5248		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01966	39	217-2450					#N/A			area not under restriction			5248		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01967	39	217-2451					#N/A			area not under restriction			5249		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01968	39	217-2452					#N/A			area not under restriction			5249		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01969	39	217-2453					#N/A			area not under restriction			5249		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01970	39	217-2454					#N/A			area not under restriction			5249		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01971	39	217-2455					#N/A			area not under restriction			5250		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01972	39	217-2456					#N/A			area not under restriction			5250		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01973	39	217-2457					#N/A			area not under restriction			5250		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01974	39	217-2458					#N/A			area not under restriction			5250		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01975	39	217-2459					#N/A			area not under restriction			5252		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01976	39	217-2460					#N/A			area not under restriction			5252		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01977	39	217-2461					#N/A			area not under restriction			5252		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01978	39	217-2462					#N/A			area not under restriction			5252		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01979	39	217-2463					#N/A			area not under restriction			5253		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01980	39	217-2464					#N/A			area not under restriction			5253		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01981	39	217-2465					#N/A			area not under restriction			5253		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01982	39	217-2466					#N/A			area not under restriction			5253		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01983	39	217-2467					#N/A			area not under restriction			5254		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01984	39	217-2468					#N/A			area not under restriction			5254		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
GEORGIA2010_01985	39	217-2469					#N/A			area not under restriction			5254		2010/09/27	2010/09/27	n		n		n		not performed			Not identifiable	H not determined	N not determined		#N/A	#N/A	#N/A
